os,cleaned_publisher_name,game_name,sensor_tower_link,app_id_trimmed
android,CTCP Giai Tri Thien Thuong Hoa,Long Chiến Kỳ,https://app.sensortower.com/overview/62cf9717b61c5113e56b2d5f/com.jk.and.mzxqvt?country=US,com.jk.and.mzxqvt
android,CTCP Giai Tri Thien Thuong Hoa,Ta Là Quan Lão Gia - TTH,https://app.sensortower.com/overview/595efb6e62deeb17420039cc/com.szckhd.jwgly.azvn?country=VN,com.szckhd.jwgly.azvn
android,CTCP Giai Tri Thien Thuong Hoa,Phú Hộ Công Lược - TTH,https://app.sensortower.com/overview/639ff55ec7f5ec0d1883c726/1619055257?country=VN,com.ddj.vn
android,CTCP Giai Tri Thien Thuong Hoa,Vương Quốc Chuột Chũi,https://app.sensortower.com/overview/64b81e61b573e433c717cbdd/6444922897?country=VN,com.rh.mezyvn.an
android,CTCP Giai Tri Thien Thuong Hoa,X-Dogs: Siêu Khuyển,https://app.sensortower.com/overview/64eeb50c0ad52111f17605cd/6463065706?country=VN,com.wzlr.sea
android,CTCP Giai Tri Thien Thuong Hoa,Nấm Và Anh Hùng,https://app.sensortower.com/overview/64c0b3188c85a0522c08a46e/com.wanxi.mxwvn?country=VN,com.wanxi.mxwvn
android,CTCP Giai Tri Thien Thuong Hoa,Đặc Vụ Côn Trùng,https://app.sensortower.com/overview/64ccf5f86d841b5ecdc14652/6451437205?country=VN,com.boxherovn.az
android,CTCP Giai Tri Thien Thuong Hoa,Say Mê Săn Báu,https://app.sensortower.com/overview/64ede5412d63ee580d609fb9/6458692232?country=VN,com.xxgtrvn.az
android,CTCP Giai Tri Thien Thuong Hoa,Thái Cổ Phong Ma - TTH,https://app.sensortower.com/overview/651504efd211a646d98e8b5a/com.yuewan.tgvn?country=US,com.yuewan.tgvn
android,CTCP Giai Tri Thien Thuong Hoa,Kỷ nguyên chinh phục: EOC -TTH,https://app.sensortower.com/overview/615689dfbdb047784e567718/com.eoc.google.watt?country=VN,com.eoc.google.watt
android,CTCP Giai Tri Thien Thuong Hoa,Nấm Lùn Tiến Lên,https://app.sensortower.com/overview/6539d116d2e5a9284e6a76e2/com.mxdzz.sea?country=VN,com.mxdzz.sea
android,CTCP Giai Tri Thien Thuong Hoa,Vệ Binh Ngày Tận Thế,https://app.sensortower.com/overview/6470444f124b5028b45d9743/6502498607?country=VN,com.mrtgd.sea
android,CTCP Giai Tri Thien Thuong Hoa,Siêu Năng Tam Quốc,https://app.sensortower.com/overview/666a7679850648f34fb41215/com.snmjglo.google?country=VN,com.snmjglo.google
android,CTCP Giai Tri Thien Thuong Hoa,Kung Fu Saga,https://app.sensortower.com/overview/63eed437a82554737693f3e4/com.rxsjus.an.watt?country=VN,com.rxsjus.an.watt
android,CTCP Giai Tri Thien Thuong Hoa,Yong Heroes-Anh Hùng Kỳ Hiệp,https://app.sensortower.com/overview/5d3947145d826616bc1ecec0/1479281298?country=VN,com.rxsj.an.en4399
android,CTCP Giai Tri Thien Thuong Hoa,Isekai Saga: Awaken,https://app.sensortower.com/overview/66fcd2a7d0fca73867f0fb2e/com.snmjus.google?country=VN,com.snmjus.google
android,CTCP Giai Tri Thien Thuong Hoa,Age of Evolution,https://app.sensortower.com/overview/62e5ea93de25180e1b6d2fb1/com.sdjhl.an.watt?country=VN,com.sdjhl.an.watt
android,CTCP Giai Tri Thien Thuong Hoa,Đấu Tam Quốc,https://app.sensortower.com/overview/618221c9bdb0471bbdded487/com.tkc.an.funiverse?country=VN,com.tkc.an.funiverse
android,CTCP Giai Tri Thien Thuong Hoa,Realm of Heroes,https://app.sensortower.com/overview/5e9a8aa5dcc8d944ef74b78f/com.tjb.an.en4399?country=VN,com.tjb.an.en4399
android,CTCP Giai Tri Thien Thuong Hoa,Đại Sư Múa Rối,https://app.sensortower.com/overview/6375d678b9ff2410306f150a/6443935990?country=VN,com.klsvt.az
android,DZOGAME,Chiến Địa,https://app.sensortower.com/overview/658f9f16623739111651e8a0/6466594572?country=VN,vn.dzogame.cd
android,DZOGAME,Hắc Nguyệt Quyền Thần,https://app.sensortower.com/overview/6582608575c8970d9fe7b5c2/1645855288?country=VN,vn.dzogame.hn
android,DZOGAME,Đấu trường Onmyoji,https://app.sensortower.com/overview/641ce1cf3169d82cab237c53/1619722656?country=VN,com.netease.g78na.vn
android,DZOGAME,Hiệp Khách Mobile,https://app.sensortower.com/overview/6204f587308b704dbab9a1b1/1607048270?country=VN,vn.dzogame.hkm
android,DZOGAME,Tào Tháo Dí,https://app.sensortower.com/overview/66669dce08287112c7c4294b/vn.dzogame.ttd?country=VN,vn.dzogame.ttd
android,DZOGAME,MeloJam PlayPark,https://app.sensortower.com/overview/6708aabdf34e404c021867b4/aos.playpark.melojam?country=VN,aos.playpark.melojam
android,FunTap - HHGAME LTD,Thục Sơn Thiên Hạ Chiến,https://app.sensortower.com/overview/66b9c4b0e5dfbf0e5fb63f71/6478189835?country=VN,vn.funtap.thucsonthienhachien
android,FunTap - HHGAME LTD,Alo Tu Tiên Đi,https://app.sensortower.com/overview/66932d63c787b90e25781175/6476176367?country=VN,vn.funtap.alotutiendi
android,FunTap - HHGAME LTD,Tân Nhất Kiếm GH,https://app.sensortower.com/overview/666a79b96b79e13f1241593f/6476176288?country=VN,vn.funtap.tannhatkiem
android,FunTap - HHGAME LTD,Mobile Legends: Bang Bang FT,https://app.sensortower.com/overview/57955d280211a6718a000002/com.hhgame.mlbbvn?country=VN,com.hhgame.mlbbvn
android,FunTap - HHGAME LTD,Đấu Phá Mobile,https://app.sensortower.com/overview/6669c5864b5ce4f9f2239488/6475951069?country=VN,vn.funtap.dauphamobile
android,FunTap - HHGAME LTD,Đấu La BangBang- 1777 Lần Rút,https://app.sensortower.com/overview/6638a848ad4adb4594498e36/6480434384?country=VN,com.tg.yls.vn
android,FunTap - HHGAME LTD,Phàm Nhân Tu Tiên: Duyên Khởi,https://app.sensortower.com/overview/65fa75d7fbea7c523c3ab106/com.global.frxxvn?country=VN,com.global.frxxvn
android,FunTap - HHGAME LTD,Kiếm Vũ Thiên Hành Ca - Funtap,https://app.sensortower.com/overview/6603aa389cc7a7189ba7b66d/6467180067?country=VN,vn.funtap.kiemvu.hanhca
android,FunTap - HHGAME LTD,Tiên Vương 4D,https://app.sensortower.com/overview/65fd06dba6a66211427de1cd/6478379359?country=VN,com.tg.jsxw.vn
android,FunTap - HHGAME LTD,Tiểu Yêu Tầm Đạo-Funtap,https://app.sensortower.com/overview/64d262a510a3142a25912bd2/6470252900?country=VN,com.global.dqvn
android,FunTap - HHGAME LTD,Nhất Mộng Cửu Thiên,https://app.sensortower.com/overview/65826151ead12212042f977e/6473225483?country=VN,vn.funtap.kiemhiepx
android,FunTap - HHGAME LTD,3Q Legend:Danh Tướng Truyền Kỳ,https://app.sensortower.com/overview/6545db024227cd177700a064/6453690496?country=VN,vn.funtap.danhtuong.truyenky
android,FunTap - HHGAME LTD,Tam Quốc X,https://app.sensortower.com/overview/652f6e39a020f13af057ccec/6453691541?country=VN,vn.funtap.tamquocx
android,FunTap - HHGAME LTD,Shining Nikki,https://app.sensortower.com/overview/6522ce55fe6cd0517760607e/6449825814?country=VN,com.papegames.nn4.vn
android,FunTap - HHGAME LTD,Genshin Impact - Funtap,https://app.sensortower.com/overview/5f3b76921392d052ebf0d0ca/6451477469?country=VN,com.miHoYo.GenshinImpact.vn
android,FunTap - HHGAME LTD,Marvel Snap,https://app.sensortower.com/overview/62a17c64d4cf060ee448fb7f/1592081003?country=VN,com.nvsgames.snap
android,FunTap - HHGAME LTD,Hoa Kiếm Mobile,https://app.sensortower.com/overview/64796634d20ff2116f39a01d/vn.funtap.hoakiem?country=VN,vn.funtap.hoakiem
android,FunTap - HHGAME LTD,Primitive Era - Funtap,https://app.sensortower.com/overview/644bb0bdc5b9042c3e1e0c3a/6447750572?country=VN,com.tg.ysr.vn
android,FunTap - HHGAME LTD,Honkai Impact 3-VN,https://app.sensortower.com/overview/642ea283c084ff1c6afcc825/6448864292?country=VN,com.miHoYo.bh3oversea_vn
android,FunTap - HHGAME LTD,Ant Legion: Kiến Cơ Giáp,https://app.sensortower.com/overview/61b1f7b96ffae75bc24b4d78/com.global.antgamevn?country=VN,com.global.antgamevn
android,FunTap - HHGAME LTD,Đấu La Đại Lục:HồnSư ĐốiQuyết,https://app.sensortower.com/overview/6695e953ff0c1af70c83442a/com.global.dl3dft.gp?country=VN,com.global.dl3dft.gp
android,FunTap - HHGAME LTD,Thần Vương Chi Mộng,https://app.sensortower.com/overview/61f1b19b6333992186529d18/1579481125?country=VN,vn.funtap.thanvuong
android,FunTap - HHGAME LTD,Mobile Legends: Adventure VN,https://app.sensortower.com/overview/5c78999dba94be159497a35e/1602460179?country=VN,com.hhgame.mladventure
android,FunTap - HHGAME LTD,Phượng Hoàng Cẩm Tú,https://app.sensortower.com/overview/60aa13a370319f6e2508a4dd/1549824326?country=VN,vn.funtap.phuonghoang.camtu
android,FunTap - HHGAME LTD,Tình Kiếm 3D,https://app.sensortower.com/overview/5c1b0cccbc1edc0649d9b349/1436932265?country=VN,vn.funtap.tinhkiem.mobile3d
android,FunTap - HHGAME LTD,Giang Hồ Chi Mộng - Kiếm Vương,https://app.sensortower.com/overview/5d91778c29053f773fdc2346/1491703061?country=VN,vn.funtap.tuyetthevolam
android,FunTap - HHGAME LTD,Kiếm Ma 3D -Vương Giả Chí Tôn,https://app.sensortower.com/overview/5d06fe91d61a4c76037a7d27/1460786661?country=VN,vn.funtap.kiemma3d
android,FunTap - HHGAME LTD,Nhất Kiếm Giang Hồ 3D,https://app.sensortower.com/overview/5b947d485d1f3c4c76eb0ad4/1436138195?country=VN,vn.funtap.nhatkiemgiangho
android,FunTap - HHGAME LTD,Summoners War - Funtap,https://app.sensortower.com/overview/55c51de102ac64f9c0002861/com.com2us.smon.normal.freefull.google.vn.android.common?country=VN,com.com2us.smon.normal.freefull.google.vn.android.common
android,FunTap - HHGAME LTD,MU: Vượt Thời Đại - Funtap,https://app.sensortower.com/overview/5fb89ea2056f101d12123469/1531831962?country=VN,com.global.musvn
android,FunTap - HHGAME LTD,Puzzles & Survival,https://app.sensortower.com/overview/5f378fe871feeb730dbbc0fb/com.global.ztmslgvn?country=VN,com.global.ztmslgvn
android,FunTap - HHGAME LTD,The Walking Dead：Kẻ Sống Sót,https://app.sensortower.com/overview/645f3bf5fbea7c637ecc3636/com.elex.twdsaw.vn?country=VN,com.elex.twdsaw.vn
android,FunTap - HHGAME LTD,State of Survival: Last Dash,https://app.sensortower.com/overview/5cf092a745e8be7323fffd0d/com.kingsgroup.sos.vn?country=VN,com.kingsgroup.sos.vn
android,FunTap - HHGAME LTD,Call of Dragons - Funtap,https://app.sensortower.com/overview/62f32a5044136e0eba10c9ba/com.farlightgames.samo.gp.vn?country=VN,com.farlightgames.samo.gp.vn
android,FunTap - HHGAME LTD,Top War: Battle Game - Funtap,https://app.sensortower.com/overview/5cc98b703ea98357b8ed3ce0/com.topwar.gp.vn?country=VN,com.topwar.gp.vn
android,FunTap - HHGAME LTD,SoulLand:Đấu La Đại Lục-Funtap,https://app.sensortower.com/overview/5f3ca1373901921b75c92afe/1521771561?country=VN,com.vn.sl.google
android,FunTap - HHGAME LTD,Thời Đại Anh Hùng,https://app.sensortower.com/overview/66fb97dffb320cffcfb1e326/com.greenmushroom.boomblitz.gp.vn?country=VN,com.greenmushroom.boomblitz.gp.vn
android,FunTap - HHGAME LTD,Age of Apes,https://app.sensortower.com/overview/66cc0b2e58dda40d523285fe/com.tap4fun.ape.gplay.vn?country=VN,com.tap4fun.ape.gplay.vn
android,FunTap - HHGAME LTD,Draconia Saga VN,https://app.sensortower.com/overview/663ffa0564df7d1ea5a06b10/com.redriver.gp.vi.lzgwy?country=VN,com.redriver.gp.vi.lzgwy
android,FunTap - HHGAME LTD,LUNA: Vương Quốc Ánh Trăng,https://app.sensortower.com/overview/65e6ad350b94385697a29b65/com.gg.lunanew.vn.happytime?country=VN,com.gg.lunanew.vn.happytime
android,FunTap - HHGAME LTD,X-hero,https://app.sensortower.com/overview/64a91142f08b1411f1c62ffc/com.hh.xherovn.moblie?country=VN,com.hh.xherovn.moblie
android,FunTap - HHGAME LTD,Chronicle of Infinity VN,https://app.sensortower.com/overview/64619ad72e146b39c0fa0a6a/6446024007?country=VN,com.emagroups.coi
android,FunTap - HHGAME LTD,Land of Empires: Immortal,https://app.sensortower.com/overview/5dccab2ade63003f9d41834b/1523256630?country=VN,com.oasis.immortal
android,FunTap - HHGAME LTD,IDLE GOG VN,https://app.sensortower.com/overview/63578bb99d838447746c5887/6443444765?country=VN,com.redriver.shjjc
android,FunTap - HHGAME LTD,Đại Tần Chiến Quốc,https://app.sensortower.com/overview/632c0091412495143e4ba92f/com.and.vn.daqin?country=VN,com.and.vn.daqin
android,FunTap - HHGAME LTD,Last Shelter: Survival,https://app.sensortower.com/overview/59dee20f4bd49d34db0a4b25/com.more.dayzsurvival.gpvn?country=VN,com.more.dayzsurvival.gpvn
android,FunTap - HHGAME LTD,Piggy GO - Heo Con Du Hí,https://app.sensortower.com/overview/62678e2024a36301dc7044ea/com.aladinfun.piggytravel.android.vietnam?country=VN,com.aladinfun.piggytravel.android.vietnam
android,FunTap - HHGAME LTD,Hồng Đồ Chi Hạ - Epic War,https://app.sensortower.com/overview/6178da8bfb94934d110250cb/com.archosaur.vn.sgzgc.gp?country=VN,com.archosaur.vn.sgzgc.gp
android,FunTap - HHGAME LTD,Life Makeover-Thế Giới Mộng Ảo,https://app.sensortower.com/overview/63be498c22d978122038c4a5/com.archosaur.vn.yslzm.gp?country=VN,com.archosaur.vn.yslzm.gp
android,FunTap - HHGAME LTD,Hành Trình Bất Tận: Sinh Tồn,https://app.sensortower.com/overview/5fa254dc7a8e43733d2b1c03/1633945760?country=VN,com.mechanist.poi.vn
android,FunTap - HHGAME LTD,Trùng sinh: Quyết Chiến Sabuk,https://app.sensortower.com/overview/64dc7ff401a93e0ff44f86db/6450761748?country=VN,com.zlya.sabuk
android,FunTap - HHGAME LTD,Rise of Castles,https://app.sensortower.com/overview/5b5a6814befb8213d010b9d5/1579889775?country=VN,roe.vn.riseofempires
android,FunTap - HHGAME LTD,Dũng Sĩ Trở Lại: Khế Ước,https://app.sensortower.com/overview/6863572aad4901a2d833cd9a/6747154050?country=VN,com.zzsj.vn
android,FunTap - HHGAME LTD,Dark War Survival,https://app.sensortower.com/overview/6573c39d5c3b423d5d04560f/6747331870?country=VN,com.readygo.dark.gphh
android,FunTap - HHGAME LTD,Magic Chess: Go Go,https://app.sensortower.com/overview/671baf714bb86008d2263ce5/6742177455?country=VN,com.hhgame.mcggvn
android,FunTap - HHGAME LTD,Chinh Phục Đại Dương,https://app.sensortower.com/overview/683890f514aac3f7242603df/6739808002?country=VN,com.seaofconquest.googlevn
android,FunTap - HHGAME LTD,Last War:Survival,https://app.sensortower.com/overview/64075e77537c41636a8e1c58/6736925794?country=VN,com.fun.lastwar.vn.gp
android,FunTap - HHGAME LTD,Cực Tốc Tam Quốc,https://app.sensortower.com/overview/67b6cb2945ae2e74f1207e57/6738641269?country=VN,com.global.byvn.google
android,FunTap - HHGAME LTD,Blood Strike: Vây Hãm,https://app.sensortower.com/overview/675f8cb6c62a98def6a6be3d/com.netease.newspikevn?country=VN, com.netease.newspikevn
android,FunTap - HHGAME LTD,Siêu Đậu Tấn Công,https://app.sensortower.com/overview/681d77cb51744faac2f65e3e/6740690310?country=VN,vn.funtap.gardenbattle
android,FunTap - HHGAME LTD,Chuyển Sinh Ta Là Vua Tam Quốc,https://app.sensortower.com/overview/68370f3f19b94dc38a100a06/6478959083?country=VN,vn.funtap.chuyensinh
android,FunTap - HHGAME LTD,Tam Quốc Truyền Kỳ : Tái Xuất,https://app.sensortower.com/overview/67ffe99b96fb68ff2a21e776/6740510300?country=VN,vn.funtap.tamquoctruyenky
android,FunTap - HHGAME LTD,Đại Tiên Mình Đi Đâu Thế,https://app.sensortower.com/overview/67d4d42b59f022f5f94d4fb5/6737467132?country=VN,vn.funtap.daitienminhdidauthe
android,FunTap - HHGAME LTD,Đại Hiệp Tap Tap,https://app.sensortower.com/overview/6753c1da344c61f4d8975945/vn.funtap.daihieptaptap?country=VN,vn.funtap.daihieptaptap
android,FunTap - HHGAME LTD,Candy Crush Saga,https://app.sensortower.com/overview/55c5028802ac64f9c0001faf/553834731?country=US,com.king.candycrushsaga
android,Gamota,Doomsday: Last Survivors,https://app.sensortower.com/overview/60f151ef6ffae745341f100f/com.igg.android.doomsdaylastsurvivorsvn?country=VN,com.igg.android.doomsdaylastsurvivorsvn
android,Gamota,Viking Rise - Gamota,https://app.sensortower.com/overview/6635c621f748cdf578efb571/com.igg.android.vikingrisevn?country=VN,com.igg.android.vikingrisevn
android,Gamota,Zenless Zone Zero-Gamota,https://app.sensortower.com/overview/6626a822a9cba85698402d6b/com.HoYoverse.NapVn?country=VN,com.HoYoverse.NapVn
android,Gamota,Hắc Ảnh Vệ Thần - Gamota,https://app.sensortower.com/overview/654708bd33c4d6468c54b26d/com.allstarunion.myths.vn?country=VN,com.allstarunion.myths.vn
android,Gamota,Tam Quốc Chí: Thần Ma,https://app.sensortower.com/overview/65c59246ef45c441d8c8886b/com.k2vn.vnigp?country=VN,com.k2vn.vnigp
android,Gamota,Lục Địa Oasis - Gamota,https://app.sensortower.com/overview/66050958ec3c1117710970b9/6478485058?country=VN,com.valorlegend.vn
android,Gamota,Beast Lord - Gamota,https://app.sensortower.com/overview/6509474dabf35e12a4a89db3/com.allstarunion.beastlord.vn?country=VN,com.allstarunion.beastlord.vn
android,Gamota,Ảo Mộng Tru Tiên,https://app.sensortower.com/overview/65d5913fc22a81162efd50ca/com.gmt.amtt?country=VN,com.gmt.amtt
android,Gamota,Tiếu Ngạo - Gamota,https://app.sensortower.com/overview/5b31b7722b4e7a0e51174c50/6472019436?country=US,com.gmt.hiepkhachgiangho
android,Gamota,Last Fortress-Gamota,https://app.sensortower.com/overview/6650dbe7b3ae2736333a1e51/com.more.lastfortress.gpvn?country=VN,com.more.lastfortress.gpvn
android,Gamota,Grail Tale,https://app.sensortower.com/overview/64399222b1bc2032d36f13d2/6443442131?country=VN,com.iccgame.grail
android,Gamota,Tân 3Q Truyền Kỳ,https://app.sensortower.com/overview/62f638da3811e936454f2b0f/6446198142?country=VN,com.sgyml.vn.an
android,Gamota,Alo Chủ Tướng - Gamota,https://app.sensortower.com/overview/64405fc98f8f2413f98524c7/1641642655?country=VN,com.gmt.tamquoc.gamota
android,Gamota,King's Choice - Gamota,https://app.sensortower.com/overview/63b7af54e1752a247e2814e6/1633394133?country=VN,com.onemt.and.kc.vn
android,Gamota,Thợ Săn Quỷ - Gamota,https://app.sensortower.com/overview/625fa5b2544f7416956c8d21/com.hunter.vn.an?country=VN,com.hunter.vn.an
android,Gamota,Rise of Kingdoms - Gamota,https://app.sensortower.com/overview/5ac2bdddcfc03208313848db/1574489575?country=VN,com.rok.gp.vn
android,Gamota,Con Đường Tơ Lụa,https://app.sensortower.com/overview/5fe0662ae795d82242c6e6d2/com.iccgame.silkroadonline.androidvn?country=VN,com.iccgame.silkroadonline.androidvn
android,Gamota,Days of Empire - Gamota,https://app.sensortower.com/overview/60a0312911c542326e602fd3/1559698151?country=VN,and.onemt.boe.vi.appota
android,Gamota,Mobile Royale - Gamota,https://app.sensortower.com/overview/5c05e67a3c45491c8361f046/1477800522?country=VN,com.igg.android.mobileroyalevn
android,Gamota,Phá Thiên Nhất Kiếm Mobile,https://app.sensortower.com/overview/5a692f065de71e7afe5198ec/com.gmt.phathiennhatkiem?country=VN,com.gmt.phathiennhatkiem
android,Gamota,Rise of the Kings - Gamota,https://app.sensortower.com/overview/5e5b1ea5be9c636a6d9d9bad/com.and.riseofthekingsvn?country=VN,com.and.riseofthekingsvn
android,Gamota,CastleClash:Quyết Chiến-Gamota,https://app.sensortower.com/overview/55d3a1a802ac64350a000d23/com.igg.android.castleclashvn?country=VN,com.igg.android.castleclashvn
android,Gamota,War Eternal - Gamota,https://app.sensortower.com/overview/60618dba71bcbf53dc936e86/com.gp.we?country=VN,com.gp.we
android,Gamota,Lords Mobile - Gamota,https://app.sensortower.com/overview/567a0aee0f1225ea0e006fe9/com.igg.android.lordsmobilevn?country=VN,com.igg.android.lordsmobilevn
android,Gamota,Tân Kỷ Nguyên - Gamota,https://app.sensortower.com/overview/5eddcd2be7e6b81e5ef0f068/com.gmt.kiemthanfinalfantasy?country=VN,com.gmt.kiemthanfinalfantasy
android,Gamota,Phong Lăng Thiên Hạ,https://app.sensortower.com/overview/5f488cfbdaef98499c0930a0/com.gmt.phonglang?country=VN,com.gmt.phonglang
android,Gamota,Thiếu Niên Anh Hùng - Gamota,https://app.sensortower.com/overview/625e0c55315ff51e5f75b358/1581949795?country=VN,com.gmt.thieunienanhhung
android,Gamota,Tam Quốc Liệt Truyện - Liên Minh Truyền Kỳ,https://app.sensortower.com/overview/5eaa3bb083de486c48766499/1501476139?country=KH,com.gmt.tamquoc.lienthanhchien
android,Gamota,Thiên Long Kiếm 2,https://app.sensortower.com/overview/60752560c878a43f260e1b70/1549121532?country=VN,com.gmt.nkpt
android,Gamota,Ngạo Thiên Mobile,https://app.sensortower.com/overview/5b0b8cb4f6c8d30c2256aa02/com.gmt.ngaothien?country=VN,com.gmt.ngaothien
android,Gamota,Anh Hùng Xạ Điêu 2022 - Gamota,https://app.sensortower.com/overview/5a567a5085fda22a0c1dc572/1287508973?country=VN,com.gmt.anhhungxadieu
android,Gamota,Ỷ Thiên Đồ Long Ký 3D,https://app.sensortower.com/overview/5734ad4e0211a6cba90006ef/1132499977?country=VN,com.gmt.ythien
android,Gamota,Vương Quốc Kiến - Gamota,https://app.sensortower.com/overview/637c5fffe3e3c3040b84f159/com.allstarunion.ta.vn?country=VN,com.allstarunion.ta.vn
android,Gamota,Long Ngữ Sương Thành-Gamota,https://app.sensortower.com/overview/66b6d02da77fc05e89c5c01f/6502440184?country=VN,com.global.pnckvn
android,Gamota,Đế chế: Thời đại chinh phục,https://app.sensortower.com/overview/6640945b0a025f1a7a130e27/com.global.aoempiresvn?country=VN,com.global.aoempiresvn
android,Gamota,Thi Chiến Tam Quốc - Gamota,https://app.sensortower.com/overview/66ac33d0aa7fb99d2bb5fd46/com.vn.psycho.google?country=VN,com.vn.psycho.google
android,Gamota,Phantom Blade: Executioners,https://app.sensortower.com/overview/6544318d4b273e6406b5a7fb/com.sgame.phantomblade.vn.gp?country=VN,com.sgame.phantomblade.vn.gp
android,Gamota,Tinh Cầu Z-Gamota,https://app.sensortower.com/overview/66ae27a7bb7ff7d8b74d55a0/com.ptct.gp.vn?country=VN,com.ptct.gp.vn
android,Gamota,Đấu Phá Thương Khung 2D,https://app.sensortower.com/overview/68217160a2978d152211da3b/6743202626?country=VN,com.tg.dpcq2.vn
android,Gamota,World of Water,https://app.sensortower.com/overview/6496494d3c716970453aaa84/6479236752?country=VN,com.allstarunion.wow.vn
android,Gamota,Tru Tiên 3D,https://app.sensortower.com/overview/57aa21480211a6ce7e00061a/1230292637?country=VN,com.gmt.trutien
android,Gamota,Ỷ Thiên 3D,https://app.sensortower.com/overview/5734ad4e0211a6cba90006ef/1132499977?country=VN,com.gmt.ythien
android,Gamota,MU: Hồng Hoả Đao,https://app.sensortower.com/overview/68a3f665c00cb83adff372a2/com.tg.zhzr.vn?country=VN,com.tg.zhzr.vn
android,Gamota,Football Arena: Vua Bóng Đá,https://app.sensortower.com/overview/67ecccd9ed58ad11b4be0b59/6739480917?country=US,com.gmt.vuabongdacs
android,Gamota,Castle Clash - Quyết Chiến,https://app.sensortower.com/overview/55d3a1a802ac64350a000d23/com.igg.android.castleclashvn?country=US,com.igg.android.castleclashvn
android,Gamota,Tam Quốc Liệt Truyện 2,https://app.sensortower.com/overview/665d44269fb26d0e62ece10a/com.tqlt2.gmt?country=VN,com.tqlt2.gmt
android,Garena,Garena Liên Quân Mobile,https://app.sensortower.com/overview/61a54e681800977bed4c561d/1150288115?country=VN,com.garena.game.kgvn
android,Garena,Free Fire - Đại Tiệc Bom Keo,https://app.sensortower.com/overview/59d296dd60104c08ce201a27/1300146617?country=VN,com.dts.freefiremax
android,Garena,Garena Cái Thế Tranh Hùng,https://app.sensortower.com/overview/63bdd6b32d63ee0ecbfc3636/1645497690?country=VN,com.garena.game.caithetranhhung
android,Garena,FC Online M by EA SPORTS™,https://app.sensortower.com/overview/5b220c230e64c70b3e4d02d4/1427414541?country=VN,com.garena.game.fo4mvn
android,Garena,Garena Delta Force,https://app.sensortower.com/overview/66b1f458d72cf61108f8c2c6/com.garena.game.df?country=VN,com.garena.game.df
android,Garena,FC Mobile VN,https://app.sensortower.com/overview/5e8694de25186e479bf4dd24/1094930513?country=US,com.garena.game.fcmobilevn
android,GOSU Jsc,Epic Magician: 100y Quest,https://app.sensortower.com/overview/66de8fb77625711859619afa/us.epic.magician?country=VN,us.epic.magician
android,GOSU Jsc,Ngạo Kiếm Vô Song 5.0,https://app.sensortower.com/overview/5d292fc7784b703b747b890d/vn.gosu.nkvsmb?country=US,vn.gosu.nkvsmb
android,GOSU Jsc,Siêu Anh Hùng Đại Chiến,https://app.sensortower.com/overview/66877456eff239036696e3eb/6504342170?country=VN,com.huyenthoai.hvht
android,GOSU Jsc,Nhất Đại Thiên Tôn - GOSU,https://app.sensortower.com/overview/666bcd67f399ed2af1464ce2/vn.gosu.nhatdaithienton?country=VN,vn.gosu.nhatdaithienton
android,GOSU Jsc,Đỉnh Phong 2 - Tân Tam Quốc,https://app.sensortower.com/overview/65cc5eab69eefb4fad4c1376/6448943160?country=VN,com.dinhphong2.gg
android,GOSU Jsc,Cửu Âm Chân Kinh - GOSU,https://app.sensortower.com/overview/60940a23c4ef1c33e2222f99/1531825274?country=VN,vn.gosu.cuuam
android,GOSU Jsc,Hải Tặc Đại Chiến,https://app.sensortower.com/overview/5f40a258b62c1d76f6fde3fc/vn.htdc.gg?country=VN,vn.htdc.gg
android,GOSU Jsc,Liên Minh Bảo Bối,https://app.sensortower.com/overview/627604a6ee079c34048838a6/vn.lmbaoboi.gg?country=VN,vn.lmbaoboi.gg
android,GOSU Jsc,Huyền Thoại Nhẫn Giả,https://app.sensortower.com/overview/615ea824e5b3b35c1c9e612c/vn.huyenthoaing.gg?country=VN,vn.huyenthoaing.gg
android,GOSU Jsc,Đỉnh Phong Tam Quốc,https://app.sensortower.com/overview/5d1ec88bd691a13cd23e3c44/com.jwsvn.gg?country=VN,com.jwsvn.gg
android,GOSU Jsc,Cửu Dương Truyền Kỳ,https://app.sensortower.com/overview/5d784e45742913059a19dcc2/1477780217?country=US,com.gosu.cdtc
android,GOSU Jsc,Cửu Dương Truyền Kỳ 2,https://app.sensortower.com/overview/646939b209db972560a6a24a/6448143057?country=VN,com.gosu.cuuduong2
android,GOSU Jsc,Đấu Trường ATOM,https://app.sensortower.com/overview/64afce0fe18dac563e5cabb7/vn.gosu.atomarena?country=VN,vn.gosu.atomarena
android,GOSU Jsc,Đột Kích 3Q,https://app.sensortower.com/overview/60e3aef5c06a19403464fe2d/vn.gosu.dotkich3q?country=VN,vn.gosu.dotkich3q
android,GOSU Jsc,Chiến Long Tam Quốc,https://app.sensortower.com/overview/6030f457802d476609ef5c4b/vn.gosu.cltq?country=VN,vn.gosu.cltq
android,GOSU Jsc,Nhất Kiếm Cửu Thiên,https://app.sensortower.com/overview/602e16127a9eb2409b07a4d3/vn.gosu.tkvt?country=VN,vn.gosu.tkvt
android,GOSU Jsc,GH Truyền Kỳ 2,https://app.sensortower.com/overview/5f8bc26590cf0f4dfc4284ad/vn.gosu.ghtk2?country=VN,vn.gosu.ghtk2
